Row Number,Volume,Close Price,Timestamp (EST)
2635,1592,520.7,2024-08-06 19:01:00
2634,731,520.49,2024-08-06 19:02:00
2633,491,520.38,2024-08-06 19:03:00
2632,574,520.45,2024-08-06 19:04:00
2631,836,520.6,2024-08-06 19:05:00
2630,819,520.8,2024-08-06 19:06:00
2629,1147,521,2024-08-06 19:07:00
2628,1620,521.05,2024-08-06 19:08:00
2627,1106,521.23,2024-08-06 19:09:00
2626,326,520.91,2024-08-06 19:10:00
2625,317,520.7,2024-08-06 19:12:00
2624,663,520.63,2024-08-06 19:15:00
2623,1116,520.59,2024-08-06 19:16:00
2622,1913,520.5,2024-08-06 19:17:00
2621,2937,520.18,2024-08-06 19:18:00
2620,816,520.21,2024-08-06 19:19:00
2619,221,520.3,2024-08-06 19:20:00
2618,301,520.4764,2024-08-06 19:21:00
2617,266,520.51,2024-08-06 19:22:00
2616,1203,520.39,2024-08-06 19:24:00
2615,604,520.11,2024-08-06 19:27:00
2614,1662,519.95,2024-08-06 19:28:00
2613,6678,520.04,2024-08-06 19:29:00
2612,868,519.95,2024-08-06 19:30:00
2611,1367,519.94,2024-08-06 19:31:00
2610,3131,520.01,2024-08-06 19:32:00
2609,2272,519.96,2024-08-06 19:33:00
2608,303,520.02,2024-08-06 19:34:00
2607,349,520.1,2024-08-06 19:35:00
2606,2210,519.88,2024-08-06 19:36:00
2605,324,519.88,2024-08-06 19:37:00
2604,451,519.85,2024-08-06 19:38:00
2603,304,519.85,2024-08-06 19:39:00
2602,1600,519.881,2024-08-06 19:40:00
2601,384,519.9,2024-08-06 19:41:00
2600,1260,520,2024-08-06 19:42:00
2599,541,520.02,2024-08-06 19:43:00
2598,1011,520.02,2024-08-06 19:46:00
2597,226,520.08,2024-08-06 19:47:00
2596,162,520.2,2024-08-06 19:48:00
2595,664,520.13,2024-08-06 19:49:00
2594,1154,520,2024-08-06 19:50:00
2593,2236,519.97,2024-08-06 19:51:00
2592,656,519.93,2024-08-06 19:52:00
2591,2026,519.93,2024-08-06 19:53:00
2590,12611,519.85,2024-08-06 19:54:00
2589,13308,519.85,2024-08-06 19:55:00
2588,495,519.78,2024-08-06 19:56:00
2587,584,519.76,2024-08-06 19:57:00
2586,3326,519.8,2024-08-06 19:58:00
2585,2221,519.94,2024-08-06 19:59:00
2584,13882,524.84,2024-08-07 04:00:00
2583,2143,525.06,2024-08-07 04:01:00
2582,4452,525.38,2024-08-07 04:02:00
2581,1852,525.22,2024-08-07 04:03:00
2580,490,525.24,2024-08-07 04:04:00
2579,7208,525.43,2024-08-07 04:05:00
2578,9115,525.73,2024-08-07 04:07:00
2577,789,525.56,2024-08-07 04:08:00
2576,333,525.84,2024-08-07 04:09:00
2575,424,525.95,2024-08-07 04:10:00
2574,5509,526.05,2024-08-07 04:11:00
2573,1116,525.8,2024-08-07 04:12:00
2572,1962,526.4,2024-08-07 04:13:00
2571,1919,526.5,2024-08-07 04:14:00
2570,7244,526.47,2024-08-07 04:15:00
2569,3060,526.59,2024-08-07 04:16:00
2568,872,526.89,2024-08-07 04:17:00
2567,1612,526.59,2024-08-07 04:18:00
2566,463,526.47,2024-08-07 04:19:00
2565,3582,526.46,2024-08-07 04:20:00
2564,1470,526.39,2024-08-07 04:21:00
2563,724,526.35,2024-08-07 04:22:00
2562,839,526.32,2024-08-07 04:23:00
2561,154,526.53,2024-08-07 04:25:00
2560,477,526.51,2024-08-07 04:26:00
2559,780,526.33,2024-08-07 04:27:00
2558,282,526.29,2024-08-07 04:28:00
2557,199,526.71,2024-08-07 04:29:00
2556,906,526.54,2024-08-07 04:30:00
2555,158,526.74,2024-08-07 04:31:00
2554,368,526.56,2024-08-07 04:33:00
2553,247,526.3,2024-08-07 04:34:00
2552,1124,526.21,2024-08-07 04:35:00
2551,558,526.2,2024-08-07 04:36:00
2550,721,526.29,2024-08-07 04:37:00
2549,1222,526.51,2024-08-07 04:38:00
2548,572,526.73,2024-08-07 04:39:00
2547,119,526.54,2024-08-07 04:42:00
2546,543,526.3,2024-08-07 04:44:00
2545,523,526.44,2024-08-07 04:46:00
2544,1218,526.75,2024-08-07 04:47:00
2543,1968,527,2024-08-07 04:48:00
2542,2994,527.19,2024-08-07 04:49:00
2541,9559,527.22,2024-08-07 04:50:00
2540,1045,527.03,2024-08-07 04:51:00
2539,935,527.17,2024-08-07 04:52:00
2538,1570,527.15,2024-08-07 04:54:00
2537,250,527.3,2024-08-07 04:55:00
2536,1514,527.27,2024-08-07 04:56:00
2535,428,527.22,2024-08-07 04:57:00
2534,579,527.38,2024-08-07 04:58:00
2533,588,527.52,2024-08-07 05:00:00
2532,4203,527.52,2024-08-07 05:01:00
2531,2035,527.55,2024-08-07 05:02:00
2530,1508,527.29,2024-08-07 05:03:00
2529,595,527.25,2024-08-07 05:04:00
2528,937,527.35,2024-08-07 05:05:00
2527,1006,527.75,2024-08-07 05:06:00
2526,523,527.64,2024-08-07 05:07:00
2525,983,527.62,2024-08-07 05:08:00
2524,919,527.34,2024-08-07 05:09:00
2523,585,527.5,2024-08-07 05:10:00
2522,972,527.51,2024-08-07 05:11:00
2521,14835,527.93,2024-08-07 05:12:00
2520,1278,527.8,2024-08-07 05:13:00
2519,480,527.7,2024-08-07 05:14:00
2518,925,527.6,2024-08-07 05:15:00
2517,478,527.5,2024-08-07 05:16:00
2516,654,527.25,2024-08-07 05:18:00
2515,1199,527.37,2024-08-07 05:19:00
2514,4106,527.5,2024-08-07 05:21:00
2513,1092,527.59,2024-08-07 05:22:00
2512,165,527.53,2024-08-07 05:23:00
2511,441,527.61,2024-08-07 05:24:00
2510,821,527.88,2024-08-07 05:25:00
2509,2926,528.02,2024-08-07 05:26:00
2508,3198,527.99,2024-08-07 05:27:00
2507,820,528.05,2024-08-07 05:28:00
2506,2096,528.29,2024-08-07 05:29:00
2505,2230,528.04,2024-08-07 05:30:00
2504,2845,528.04,2024-08-07 05:31:00
2503,354,528,2024-08-07 05:32:00
2502,7100,528.36,2024-08-07 05:33:00
2501,1721,528.1,2024-08-07 05:34:00
2500,4617,528.29,2024-08-07 05:35:00
2499,8279,528.35,2024-08-07 05:36:00
2498,8675,528.38,2024-08-07 05:37:00
2497,4615,528.28,2024-08-07 05:38:00
2496,11024,528.28,2024-08-07 05:39:00
2495,1425,528.32,2024-08-07 05:40:00
2494,1834,528.2,2024-08-07 05:41:00
2493,1520,527.91,2024-08-07 05:42:00
2492,5478,527.79,2024-08-07 05:43:00
2491,1085,527.6,2024-08-07 05:44:00
2490,292,527.43,2024-08-07 05:46:00
2489,1423,527.39,2024-08-07 05:47:00
2488,169,527.36,2024-08-07 05:48:00
2487,1126,527.59,2024-08-07 05:50:00
2486,250,527.6,2024-08-07 05:51:00
2485,810,527.78,2024-08-07 05:52:00
2484,1429,527.78,2024-08-07 05:53:00
2483,15733,527.84,2024-08-07 05:54:00
2482,4662,527.71,2024-08-07 05:55:00
2481,151,527.77,2024-08-07 05:56:00
2480,323,527.97,2024-08-07 05:57:00
2479,505,527.91,2024-08-07 05:58:00
2478,529,528.08,2024-08-07 05:59:00
2477,131,528.08,2024-08-07 06:00:00
2476,1082,528,2024-08-07 06:01:00
2475,297,528.13,2024-08-07 06:02:00
2474,1137,528.19,2024-08-07 06:03:00
2473,1209,528,2024-08-07 06:04:00
2472,1707,527.92,2024-08-07 06:05:00
2471,879,527.9,2024-08-07 06:08:00
2470,6107,528.07,2024-08-07 06:09:00
2469,13191,528.35,2024-08-07 06:10:00
2468,1606,528.28,2024-08-07 06:11:00
2467,2038,528.38,2024-08-07 06:12:00
2466,579,528.23,2024-08-07 06:13:00
2465,3968,528.4,2024-08-07 06:14:00
2464,364,528.42,2024-08-07 06:15:00
2463,447,528.23,2024-08-07 06:16:00
2462,315,528.17,2024-08-07 06:17:00
2461,224,528.3,2024-08-07 06:18:00
2460,292,528.22,2024-08-07 06:19:00
2459,727,528.15,2024-08-07 06:20:00
2458,928,528.13,2024-08-07 06:21:00
2457,325,528.02,2024-08-07 06:22:00
2456,584,527.96,2024-08-07 06:23:00
2455,1379,528.1,2024-08-07 06:25:00
2454,343,528.1,2024-08-07 06:26:00
2453,1764,528.24,2024-08-07 06:27:00
2452,1429,528.28,2024-08-07 06:29:00
2451,5902,528.39,2024-08-07 06:30:00
2450,3572,528.43,2024-08-07 06:31:00
2449,649,528.55,2024-08-07 06:32:00
2448,830,528.53,2024-08-07 06:33:00
2447,394,528.4,2024-08-07 06:37:00
2446,8303,528.42,2024-08-07 06:38:00
2445,3565,528.52,2024-08-07 06:39:00
2444,2146,528.59,2024-08-07 06:40:00
2443,350,528.56,2024-08-07 06:41:00
2442,1850,528.5,2024-08-07 06:42:00
2441,464,528.4,2024-08-07 06:44:00
2440,138,528.4,2024-08-07 06:45:00
2439,148,528.44,2024-08-07 06:47:00
2438,1223,528.59,2024-08-07 06:48:00
2437,2241,528.62,2024-08-07 06:49:00
2436,5464,528.57,2024-08-07 06:50:00
2435,666,528.55,2024-08-07 06:51:00
2434,852,528.49,2024-08-07 06:52:00
2433,780,528.46,2024-08-07 06:53:00
2432,4279,528.7,2024-08-07 06:54:00
2431,3480,528.73,2024-08-07 06:55:00
2430,6298,528.69,2024-08-07 06:56:00
2429,3354,528.76,2024-08-07 06:57:00
2428,3378,528.74,2024-08-07 06:58:00
2427,2048,528.71,2024-08-07 06:59:00
2426,21660,528.681,2024-08-07 07:00:00
2425,7452,528.73,2024-08-07 07:01:00
2424,4224,528.81,2024-08-07 07:02:00
2423,133837,528.64,2024-08-07 07:03:00
2422,8446,528.65,2024-08-07 07:04:00
2421,858,528.7,2024-08-07 07:05:00
2420,3899,528.6,2024-08-07 07:06:00
2419,3327,528.53,2024-08-07 07:07:00
2418,20583,528.7,2024-08-07 07:08:00
2417,6021,528.83,2024-08-07 07:09:00
2416,2409,528.82,2024-08-07 07:10:00
2415,15180,528.7,2024-08-07 07:11:00
2414,5265,528.64,2024-08-07 07:12:00
2413,11752,528.65,2024-08-07 07:13:00
2412,1006,528.57,2024-08-07 07:14:00
2411,2538,528.62,2024-08-07 07:15:00
2410,5752,528.53,2024-08-07 07:16:00
2409,1746,528.67,2024-08-07 07:17:00
2408,4371,528.92,2024-08-07 07:18:00
2407,11235,529.05,2024-08-07 07:19:00
2406,1341,528.9,2024-08-07 07:20:00
2405,1341,529,2024-08-07 07:21:00
2404,2553,528.96,2024-08-07 07:22:00
2403,1503,528.96,2024-08-07 07:23:00
2402,1707,528.9,2024-08-07 07:24:00
2401,10288,528.95,2024-08-07 07:25:00
2400,22784,528.81,2024-08-07 07:26:00
2399,9693,528.83,2024-08-07 07:27:00
2398,1438,528.81,2024-08-07 07:28:00
2397,3315,528.55,2024-08-07 07:29:00
2396,307,528.56,2024-08-07 07:30:00
2395,8151,528.25,2024-08-07 07:31:00
2394,14730,528,2024-08-07 07:32:00
2393,3518,528.2,2024-08-07 07:33:00
2392,11042,528.48,2024-08-07 07:34:00
2391,5074,528.17,2024-08-07 07:35:00
2390,1932,528.33,2024-08-07 07:36:00
2389,9518,528.25,2024-08-07 07:37:00
2388,2517,528.28,2024-08-07 07:38:00
2387,1849,528.35,2024-08-07 07:39:00
2386,8560,528.1,2024-08-07 07:40:00
2385,12577,528.19,2024-08-07 07:41:00
2384,783,528.38,2024-08-07 07:42:00
2383,782,528.43,2024-08-07 07:43:00
2382,996,528.4,2024-08-07 07:44:00
2381,15487,528.46,2024-08-07 07:45:00
2380,4246,528.2,2024-08-07 07:46:00
2379,6998,527.96,2024-08-07 07:47:00
2378,4188,528.2,2024-08-07 07:48:00
2377,2333,528.04,2024-08-07 07:49:00
2376,2844,528,2024-08-07 07:50:00
2375,12450,527.93,2024-08-07 07:51:00
2374,554,528,2024-08-07 07:52:00
2373,1084,527.99,2024-08-07 07:53:00
2372,12716,527.94,2024-08-07 07:54:00
2371,1744,528.09,2024-08-07 07:55:00
2370,3483,527.93,2024-08-07 07:56:00
2369,5115,527.65,2024-08-07 07:57:00
2368,27022,527.7,2024-08-07 07:58:00
2367,5826,527.7,2024-08-07 07:59:00
2366,71026,527.6,2024-08-07 08:00:00
2365,28071,527.59,2024-08-07 08:01:00
2364,14501,527.58,2024-08-07 08:02:00
2363,10353,527.51,2024-08-07 08:03:00
2362,5846,527.65,2024-08-07 08:04:00
2361,8092,527.47,2024-08-07 08:05:00
2360,6285,527.76,2024-08-07 08:06:00
2359,8033,527.78,2024-08-07 08:07:00
2358,5106,527.81,2024-08-07 08:08:00
2357,6135,527.8,2024-08-07 08:09:00
2356,2712,527.62,2024-08-07 08:10:00
2355,976,527.7,2024-08-07 08:11:00
2354,1008,527.6205,2024-08-07 08:13:00
2353,10288,527.95,2024-08-07 08:14:00
2352,18914,528.03,2024-08-07 08:15:00
2351,11207,527.91,2024-08-07 08:16:00
2350,1764,528,2024-08-07 08:17:00
2349,10034,528.15,2024-08-07 08:18:00
2348,1129,528.01,2024-08-07 08:19:00
2347,5681,527.98,2024-08-07 08:20:00
2346,9189,527.8,2024-08-07 08:21:00
2345,3568,527.7,2024-08-07 08:22:00
2344,5526,527.72,2024-08-07 08:23:00
2343,8288,527.5,2024-08-07 08:24:00
2342,2061,527.69,2024-08-07 08:25:00
2341,15864,527.83,2024-08-07 08:26:00
2340,5124,527.8,2024-08-07 08:27:00
2339,420,527.72,2024-08-07 08:28:00
2338,712,527.6,2024-08-07 08:29:00
2337,6485,528.05,2024-08-07 08:30:00
2336,22207,528.18,2024-08-07 08:31:00
2335,6538,528.239,2024-08-07 08:32:00
2334,1343,528.14,2024-08-07 08:33:00
2333,25021,528.21,2024-08-07 08:34:00
2332,48954,528.09,2024-08-07 08:35:00
2331,14466,528.43,2024-08-07 08:36:00
2330,4090,528.43,2024-08-07 08:37:00
2329,10855,528.52,2024-08-07 08:38:00
2328,2426,528.41,2024-08-07 08:39:00
2327,13819,528.46,2024-08-07 08:40:00
2326,28767,528.5,2024-08-07 08:41:00
2325,54366,528.54,2024-08-07 08:42:00
2324,5408,528.41,2024-08-07 08:43:00
2323,4467,528.43,2024-08-07 08:44:00
2322,2121,528.27,2024-08-07 08:45:00
2321,4581,528.3007,2024-08-07 08:46:00
2320,2065,528.41,2024-08-07 08:47:00
2319,13575,528.41,2024-08-07 08:48:00
2318,3077,528.38,2024-08-07 08:49:00
2317,879,528.3,2024-08-07 08:50:00
2316,14888,528.36,2024-08-07 08:51:00
2315,7872,528.26,2024-08-07 08:52:00
2314,2148,528.2,2024-08-07 08:53:00
2313,2537,528.03,2024-08-07 08:54:00
2312,3511,528.02,2024-08-07 08:55:00
2311,6492,528.11,2024-08-07 08:56:00
2310,4727,528.15,2024-08-07 08:57:00
2309,6698,528.32,2024-08-07 08:58:00
2308,1731,528.3,2024-08-07 08:59:00
2307,3750,528.49,2024-08-07 09:00:00
2306,11593,528.3,2024-08-07 09:01:00
2305,3728,528.33,2024-08-07 09:02:00
2304,4014,528.14,2024-08-07 09:03:00
2303,6038,528,2024-08-07 09:04:00
2302,999,528.16,2024-08-07 09:05:00
2301,2841,528.1,2024-08-07 09:06:00
2300,897,528.07,2024-08-07 09:07:00
2299,810,528.26,2024-08-07 09:08:00
2298,4479,528.3,2024-08-07 09:09:00
2297,690,528.39,2024-08-07 09:10:00
2296,728,528.25,2024-08-07 09:11:00
2295,10903,527.9991,2024-08-07 09:12:00
2294,2898,527.69,2024-08-07 09:13:00
2293,5767,527.84,2024-08-07 09:14:00
2292,5865,527.69,2024-08-07 09:15:00
2291,1486,528,2024-08-07 09:16:00
2290,6586,528.09,2024-08-07 09:17:00
2289,2362,528.09,2024-08-07 09:18:00
2288,751,528.07,2024-08-07 09:19:00
2287,6998,528.06,2024-08-07 09:20:00
2286,2388,528.15,2024-08-07 09:21:00
2285,7589,528.14,2024-08-07 09:22:00
2284,4621,528.3484,2024-08-07 09:23:00
2283,2451,528.3,2024-08-07 09:24:00
2282,23151,528.4,2024-08-07 09:25:00
2281,10017,528.42,2024-08-07 09:26:00
2280,10695,528.5,2024-08-07 09:27:00
2279,9421,528.52,2024-08-07 09:28:00
2278,54197,528.53,2024-08-07 09:29:00
2277,961888,528.58,2024-08-07 09:30:00
2276,285922,528.74,2024-08-07 09:31:00
2275,264516,528.56,2024-08-07 09:32:00
2274,291814,528.49,2024-08-07 09:33:00
2273,213498,528.76,2024-08-07 09:34:00
2272,238770,529,2024-08-07 09:35:00
2271,227212,529.17,2024-08-07 09:36:00
2270,185013,529.93,2024-08-07 09:37:00
2269,256860,529.73,2024-08-07 09:38:00
2268,194386,529.68,2024-08-07 09:39:00
2267,258340,529.51,2024-08-07 09:40:00
2266,149177,529.6301,2024-08-07 09:41:00
2265,224700,529.39,2024-08-07 09:42:00
2264,125877,529.99,2024-08-07 09:43:00
2263,196584,529.845,2024-08-07 09:44:00
2262,205189,530.06,2024-08-07 09:45:00
2261,290859,530.08,2024-08-07 09:46:00
2260,174409,529.58,2024-08-07 09:47:00
2259,204415,530.2401,2024-08-07 09:48:00
2258,260742,530.07,2024-08-07 09:49:00
2257,146628,530.29,2024-08-07 09:50:00
2256,165319,530.01,2024-08-07 09:51:00
2255,89729,530.22,2024-08-07 09:52:00
2254,131717,530.15,2024-08-07 09:53:00
2253,109661,530.3001,2024-08-07 09:54:00
2252,195009,529.87,2024-08-07 09:55:00
2251,106766,530.37,2024-08-07 09:56:00
2250,148173,530.5529,2024-08-07 09:57:00
2249,92996,530.43,2024-08-07 09:58:00
2248,264228,531.01,2024-08-07 09:59:00
2247,174298,531.49,2024-08-07 10:00:00
2246,169460,531.47,2024-08-07 10:01:00
2245,150495,531.28,2024-08-07 10:02:00
2244,191857,531.01,2024-08-07 10:03:00
2243,198292,530.18,2024-08-07 10:04:00
2242,185816,530.07,2024-08-07 10:05:00
2241,120321,530.59,2024-08-07 10:06:00
2240,71395,530.57,2024-08-07 10:07:00
2239,76605,530.76,2024-08-07 10:08:00
2238,79237,531.06,2024-08-07 10:09:00
2237,143304,531.091,2024-08-07 10:10:00
2236,86713,530.68,2024-08-07 10:11:00
2235,157094,530.78,2024-08-07 10:12:00
2234,80456,530.64,2024-08-07 10:13:00
2233,82004,530.285,2024-08-07 10:14:00
2232,90819,530.615,2024-08-07 10:15:00
2231,108763,530.15,2024-08-07 10:16:00
2230,114362,529.75,2024-08-07 10:17:00
2229,220363,529.1,2024-08-07 10:18:00
2228,395333,529.03,2024-08-07 10:19:00
2227,137335,529.605,2024-08-07 10:20:00
2226,83081,529.63,2024-08-07 10:21:00
2225,116840,529.94,2024-08-07 10:22:00
2224,97478,529.76,2024-08-07 10:23:00
2223,95649,529.69,2024-08-07 10:24:00
2222,113196,529.45,2024-08-07 10:25:00
2221,141291,528.91,2024-08-07 10:26:00
2220,95069,529.17,2024-08-07 10:27:00
2219,186287,528.5978,2024-08-07 10:28:00
2218,157152,528.75,2024-08-07 10:29:00
2217,100307,528.795,2024-08-07 10:30:00
2216,161545,528.79,2024-08-07 10:31:00
2215,111346,529.29,2024-08-07 10:32:00
2214,497034,529.25,2024-08-07 10:33:00
2213,95757,529.04,2024-08-07 10:34:00
2212,108623,529.06,2024-08-07 10:35:00
2211,83234,529.01,2024-08-07 10:36:00
2210,77906,529.4,2024-08-07 10:37:00
2209,44686,529.21,2024-08-07 10:38:00
2208,91382,528.7,2024-08-07 10:39:00
2207,84089,528.9,2024-08-07 10:40:00
2206,85953,529.005,2024-08-07 10:41:00
2205,60618,529.25,2024-08-07 10:42:00
2204,91566,529.52,2024-08-07 10:43:00
2203,194516,530.09,2024-08-07 10:44:00
2202,143027,530.6,2024-08-07 10:45:00
2201,101948,530.53,2024-08-07 10:46:00
2200,104445,530.86,2024-08-07 10:47:00
2199,72865,530.69,2024-08-07 10:48:00
2198,74938,530.67,2024-08-07 10:49:00
2197,58999,530.64,2024-08-07 10:50:00
2196,77542,530.82,2024-08-07 10:51:00
2195,203893,530.5601,2024-08-07 10:52:00
2194,136744,530.5,2024-08-07 10:53:00
2193,92384,530.25,2024-08-07 10:54:00
2192,64131,530.39,2024-08-07 10:55:00
2191,41550,530.24,2024-08-07 10:56:00
2190,48623,530.48,2024-08-07 10:57:00
2189,62258,530.555,2024-08-07 10:58:00
2188,77037,530.415,2024-08-07 10:59:00
2187,58439,530.65,2024-08-07 11:00:00
2186,61118,530.14,2024-08-07 11:01:00
2185,76231,530.35,2024-08-07 11:02:00
2184,68479,530.655,2024-08-07 11:03:00
2183,96408,530.8899,2024-08-07 11:04:00
2182,101670,531.04,2024-08-07 11:05:00
2181,80141,530.6879,2024-08-07 11:06:00
2180,74881,530.96,2024-08-07 11:07:00
2179,54495,531,2024-08-07 11:08:00
2178,56163,530.77,2024-08-07 11:09:00
2177,66931,530.56,2024-08-07 11:10:00
2176,133094,530.22,2024-08-07 11:11:00
2175,118939,530.22,2024-08-07 11:12:00
2174,76850,529.9399,2024-08-07 11:13:00
2173,138142,529.86,2024-08-07 11:14:00
2172,96144,529.89,2024-08-07 11:15:00
2171,86139,529.4,2024-08-07 11:16:00
2170,111085,529.46,2024-08-07 11:17:00
2169,92503,529.05,2024-08-07 11:18:00
2168,49933,529.34,2024-08-07 11:19:00
2167,45794,529.32,2024-08-07 11:20:00
2166,65232,529.58,2024-08-07 11:21:00
2165,71926,529.33,2024-08-07 11:22:00
2164,54619,529.51,2024-08-07 11:23:00
2163,64486,529.23,2024-08-07 11:24:00
2162,106928,529.11,2024-08-07 11:25:00
2161,80497,529.28,2024-08-07 11:26:00
2160,81016,529.3,2024-08-07 11:27:00
2159,99879,529.57,2024-08-07 11:28:00
2158,73391,529.51,2024-08-07 11:29:00
2157,69301,529.7,2024-08-07 11:30:00
2156,53619,529.7,2024-08-07 11:31:00
2155,76229,529.71,2024-08-07 11:32:00
2154,56862,529.51,2024-08-07 11:33:00
2153,60096,529.54,2024-08-07 11:34:00
2152,45334,529.79,2024-08-07 11:35:00
2151,50533,529.8301,2024-08-07 11:36:00
2150,73207,529.74,2024-08-07 11:37:00
2149,39131,529.685,2024-08-07 11:38:00
2148,52504,529.58,2024-08-07 11:39:00
2147,78575,529.2099,2024-08-07 11:40:00
2146,45031,529.28,2024-08-07 11:41:00
2145,107464,529.45,2024-08-07 11:42:00
2144,79090,529.3,2024-08-07 11:43:00
2143,142693,528.19,2024-08-07 11:44:00
2142,189439,527.6,2024-08-07 11:45:00
2141,216550,527.7,2024-08-07 11:46:00
2140,107883,527.71,2024-08-07 11:47:00
2139,130830,527.4,2024-08-07 11:48:00
2138,140590,527.6,2024-08-07 11:49:00
2137,64856,527.48,2024-08-07 11:50:00
2136,77093,527.84,2024-08-07 11:51:00
2135,133493,527.81,2024-08-07 11:52:00
2134,84717,528.1932,2024-08-07 11:53:00
2133,82025,527.9405,2024-08-07 11:54:00
2132,64895,527.86,2024-08-07 11:55:00
2131,43896,527.915,2024-08-07 11:56:00
2130,49375,528.0401,2024-08-07 11:57:00
2129,50629,528.12,2024-08-07 11:58:00
2128,61249,528.02,2024-08-07 11:59:00
2127,50126,527.79,2024-08-07 12:00:00
2126,46116,527.58,2024-08-07 12:01:00
2125,89638,527.15,2024-08-07 12:02:00
2124,232575,526.3,2024-08-07 12:03:00
2123,207742,526.18,2024-08-07 12:04:00
2122,227691,526.46,2024-08-07 12:05:00
2121,126400,526.71,2024-08-07 12:06:00
2120,164126,526.7355,2024-08-07 12:07:00
2119,85229,526.81,2024-08-07 12:08:00
2118,86564,526.56,2024-08-07 12:09:00
2117,76661,526.54,2024-08-07 12:10:00
2116,80180,526.7,2024-08-07 12:11:00
2115,65212,526.82,2024-08-07 12:12:00
2114,53853,526.93,2024-08-07 12:13:00
2113,134535,527.275,2024-08-07 12:14:00
2112,69078,527.09,2024-08-07 12:15:00
2111,51394,527.1,2024-08-07 12:16:00
2110,54753,526.89,2024-08-07 12:17:00
2109,39159,527.01,2024-08-07 12:18:00
2108,39635,527.03,2024-08-07 12:19:00
2107,81943,527.54,2024-08-07 12:20:00
2106,96127,527.69,2024-08-07 12:21:00
2105,51808,527.64,2024-08-07 12:22:00
2104,57705,527.7,2024-08-07 12:23:00
2103,84256,527.795,2024-08-07 12:24:00
2102,103492,527.48,2024-08-07 12:25:00
2101,79047,527.48,2024-08-07 12:26:00
2100,39727,527.69,2024-08-07 12:27:00
2099,137759,527.76,2024-08-07 12:28:00
2098,60616,527.66,2024-08-07 12:29:00
2097,63345,527.57,2024-08-07 12:30:00
2096,82663,527.37,2024-08-07 12:31:00
2095,45501,527.4011,2024-08-07 12:32:00
2094,81413,527.53,2024-08-07 12:33:00
2093,45361,527.72,2024-08-07 12:34:00
2092,31155,527.585,2024-08-07 12:35:00
2091,23975,527.74,2024-08-07 12:36:00
2090,54497,527.16,2024-08-07 12:37:00
2089,43518,527.36,2024-08-07 12:38:00
2088,33467,527.15,2024-08-07 12:39:00
2087,86264,527.45,2024-08-07 12:40:00
2086,38258,527.29,2024-08-07 12:41:00
2085,55108,526.88,2024-08-07 12:42:00
2084,147149,526.45,2024-08-07 12:43:00
2083,130832,526.18,2024-08-07 12:44:00
2082,208385,526.35,2024-08-07 12:45:00
2081,67768,526.03,2024-08-07 12:46:00
2080,124522,525.64,2024-08-07 12:47:00
2079,216237,525.5601,2024-08-07 12:48:00
2078,104428,525.56,2024-08-07 12:49:00
2077,160008,525.14,2024-08-07 12:50:00
2076,178722,525.43,2024-08-07 12:51:00
2075,107414,525.12,2024-08-07 12:52:00
2074,262392,525.02,2024-08-07 12:53:00
2073,153009,525.12,2024-08-07 12:54:00
2072,120893,525.47,2024-08-07 12:55:00
2071,114029,525.48,2024-08-07 12:56:00
2070,65993,525.52,2024-08-07 12:57:00
2069,98492,525.18,2024-08-07 12:58:00
2068,69969,525.075,2024-08-07 12:59:00
2067,111976,525.3505,2024-08-07 13:00:00
2066,75797,525.1747,2024-08-07 13:01:00
2065,227391,524.4028,2024-08-07 13:02:00
2064,206013,524.86,2024-08-07 13:03:00
2063,163681,524.7399,2024-08-07 13:04:00
2062,108777,524.625,2024-08-07 13:05:00
2061,167594,524.96,2024-08-07 13:06:00
2060,68025,524.93,2024-08-07 13:07:00
2059,54632,524.595,2024-08-07 13:08:00
2058,173824,523.87,2024-08-07 13:09:00
2057,105482,523.86,2024-08-07 13:10:00
2056,188074,523.24,2024-08-07 13:11:00
2055,253746,523.16,2024-08-07 13:12:00
2054,222259,523.43,2024-08-07 13:13:00
2053,92106,523.45,2024-08-07 13:14:00
2052,99876,523.26,2024-08-07 13:15:00
2051,73087,523.18,2024-08-07 13:16:00
2050,109175,522.74,2024-08-07 13:17:00
2049,131368,522.35,2024-08-07 13:18:00
2048,223046,522.71,2024-08-07 13:19:00
2047,258334,523.2299,2024-08-07 13:20:00
2046,176524,523.3,2024-08-07 13:21:00
2045,174377,523.47,2024-08-07 13:22:00
2044,119176,523.86,2024-08-07 13:23:00
2043,160330,523.97,2024-08-07 13:24:00
2042,154176,524.54,2024-08-07 13:25:00
2041,135754,524.62,2024-08-07 13:26:00
2040,128138,524.23,2024-08-07 13:27:00
2039,150714,523.84,2024-08-07 13:28:00
2038,136497,523.65,2024-08-07 13:29:00
2037,137712,523.98,2024-08-07 13:30:00
2036,85712,524.185,2024-08-07 13:31:00
2035,75346,523.9201,2024-08-07 13:32:00
2034,65869,523.76,2024-08-07 13:33:00
2033,94941,524.28,2024-08-07 13:34:00
2032,103033,524.35,2024-08-07 13:35:00
2031,66001,524.25,2024-08-07 13:36:00
2030,132503,524.69,2024-08-07 13:37:00
2029,128200,524.78,2024-08-07 13:38:00
2028,132688,524.42,2024-08-07 13:39:00
2027,58148,524.51,2024-08-07 13:40:00
2026,132627,523.99,2024-08-07 13:41:00
2025,82241,523.83,2024-08-07 13:42:00
2024,98577,523.9,2024-08-07 13:43:00
2023,46526,523.72,2024-08-07 13:44:00
